sucursal,operating_date,day_name,closing_time,captured_time,week_number,pdv_txn_id,order_id,order_type,order_subtype,table_number,party_size,server,terminal,capture_terminal,action,item,modifier,group_type,group,description,is_modifier,quantity,unit_price,unit_price_with_mods,cost_actual,cost_with_mods,cost_ideal,discount,subtotal_ticket,iva_ticket,ieps_ticket,total_ticket,subtotal_item,iva_item,ieps_item,total_item,subtotal_cortesia_cancel,iva_cortesia_cancel,ieps_cortesia_cancel,total_cortesia_cancel,subtotal_anulacion,iva_anulacion,ieps_anulacion,total_anulacion,clave_platillo
Panem - Punto Valle,2025-11-17,lunes,2025-11-17 08:31:48.430000,2025-11-17 08:30:57.833000,47,220527,1,Para llevar,'-,,1,Pruebas,SERVER1,SERVER1,Venta,CAFE OLLA REFILL,,Alimentos,CAFE Y BEBIDAS CALIENTES,"., CAFE OLLA REFILL",False,1.0,55.0,55.0,1.569,1.569,3.4299,0.0,107.599,7.5862,4.8148,120.0,47.4138,7.5862,0.0,55.0,,,,,,,,,CBC020
Panem - Punto Valle,2025-11-17,lunes,2025-11-17 08:31:48.430000,2025-11-17 08:31:00.927000,47,220527,1,Para llevar,'-,,1,Pruebas,SERVER1,SERVER1,Venta,MUFFIN PLATANO VEGANO,,Alimentos,PAN DULCE,"., MUFFIN PLATANO VEGANO",False,1.0,65.0,65.0,0.0,0.0,55.0828,0.0,107.599,7.5862,4.8148,120.0,60.1852,0.0,4.8148,65.0,,,,,,,,,PD021
Panem - Punto Valle,2025-11-17,lunes,2025-11-17 08:33:41.803000,2025-11-17 08:33:35.267000,47,220528,2,Para llevar,'-,,1,Pruebas,SERVER1,SERVER1,Venta,VASO BIO,,Alimentos,EXTRAS,"., VASO BIO",False,1.0,10.0,10.0,0.0,0.0,0.0,0.0,8.6207,1.3793,0.0,10.0,8.6207,1.3793,0.0,10.0,,,,,,,,,EX014
Panem - Punto Valle,2025-11-17,lunes,2025-11-17 08:34:34.470000,2025-11-17 08:34:03.093000,47,220529,3,Para llevar,'-,,1,Pruebas,SERVER1,SERVER1,Venta,CAFE AMERICANO UBER,,Uber,UBER CAFE Y BEBIDAS CALIENTES,"., CAFE AMERICANO UBER, REGULAR",False,1.0,72.0,72.0,1.569,1.569,3.4299,0.0,401.7241,64.2759,0.0,466.0,62.069,9.931,0.0,72.0,,,,,,,,,UCBC001
Panem - Punto Valle,2025-11-17,lunes,2025-11-17 08:34:34.470000,2025-11-17 08:34:05.263000,47,220529,3,Para llevar,'-,,1,Pruebas,SERVER1,SERVER1,Venta,CAFE AMERICANO UBER,REGULAR,Alimentos,MOD BEBIDAS,REGULAR,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,401.7241,64.2759,0.0,466.0,0.0,0.0,0.0,0.0,,,,,,,,,MB002
Panem - Punto Valle,2025-11-17,lunes,2025-11-17 08:34:34.470000,2025-11-17 08:34:11.903000,47,220529,3,Para llevar,'-,,1,Pruebas,SERVER1,SERVER1,Venta,SOURDOUGH 5 QUESOS UBER,,Uber,UBER COMIDAS,"., SOURDOUGH 5 QUESOS UBER",False,1.0,197.0,197.0,6.6262,6.6262,184.8953,0.0,401.7241,64.2759,0.0,466.0,169.8276,27.1724,0.0,197.0,,,,,,,,,UC005
Panem - Punto Valle,2025-11-17,lunes,2025-11-17 08:34:34.470000,2025-11-17 08:34:15.170000,47,220529,3,Para llevar,'-,,1,Pruebas,SERVER1,SERVER1,Venta,SOURDOUGH 5 QUESOS UBER,,Uber,UBER COMIDAS,"., SOURDOUGH 5 QUESOS UBER",False,1.0,197.0,197.0,6.6262,6.6262,184.8953,0.0,401.7241,64.2759,0.0,466.0,169.8276,27.1724,0.0,197.0,,,,,,,,,UC005
Panem - Punto Valle,2025-11-17,lunes,2025-11-17 08:46:47.920000,2025-11-17 08:42:23.283000,47,220530,4,Restaurant,'-,4,1,Pruebas,SERVER1,SERVER1,Venta,CHILAQUILES PANEM,,Alimentos,DESAYUNOS,"., CHILAQUILES PANEM, SALSA ROJA, POLLO CHILAQUILES INCLUIDO,** SALSA APARTE **",False,1.0,196.0,196.0,23.2234,23.2234,42.1062,0.0,365.9642,41.5172,8.5185,416.0,168.9655,27.0345,0.0,196.0,,,,,,,,,DE005
Panem - Punto Valle,2025-11-17,lunes,2025-11-17 08:46:47.920000,2025-11-17 08:42:33.550000,47,220530,4,Restaurant,'-,4,1,Pruebas,SERVER1,SERVER1,Venta,CHILAQUILES PANEM,SALSA ROJA,Alimentos,MOD ALIMENTOS,SALSA ROJA,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,365.9642,41.5172,8.5185,416.0,0.0,0.0,0.0,0.0,,,,,,,,,MA001
Panem - Punto Valle,2025-11-17,lunes,2025-11-17 08:46:47.920000,2025-11-17 08:42:51.627000,47,220530,4,Restaurant,'-,4,1,Pruebas,SERVER1,SERVER1,Venta,CHILAQUILES PANEM,POLLO CHILAQUILES INCLUIDO,Alimentos,DESAYUNOS,POLLO CHILAQUILES INCLUIDO,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,365.9642,41.5172,8.5185,416.0,0.0,0.0,0.0,0.0,,,,,,,,,PCHN
Panem - Punto Valle,2025-11-17,lunes,2025-11-17 08:46:47.920000,2025-11-17 08:42:59.533000,47,220530,4,Restaurant,'-,4,1,Pruebas,SERVER1,SERVER1,Venta,JUGO NARANJA,,Alimentos,JUGOS Y BEBIDAS FRIAS,"., JUGO NARANJA",False,1.0,50.0,50.0,31.0,31.0,26.0,0.0,365.9642,41.5172,8.5185,416.0,43.1034,6.8966,0.0,50.0,,,,,,,,,JBF010
