sucursal,operating_date,day_name,closing_time,captured_time,week_number,pdv_txn_id,order_id,order_type,order_subtype,table_number,party_size,server,terminal,capture_terminal,action,item,modifier,group_type,group,description,is_modifier,quantity,unit_price,unit_price_with_mods,cost_actual,cost_with_mods,cost_ideal,discount,subtotal_ticket,iva_ticket,ieps_ticket,total_ticket,subtotal_item,iva_item,ieps_item,total_item,subtotal_cortesia_cancel,iva_cortesia_cancel,ieps_cortesia_cancel,total_cortesia_cancel,subtotal_anulacion,iva_anulacion,ieps_anulacion,total_anulacion,clave_platillo
Panem - Hotel Kavia N,2026-01-05,lunes,2026-01-05 08:45:40.057000,2026-01-05 08:44:00.313000,2,205778,1,Restaurant,'-,8,1,Panem Kavia,Terminal 1,Terminal 1,Venta,FRENCH TOAST,,Alimentos,DESAYUNOS,"., FRENCH TOAST",False,1.0,170.0,170.0,21.8354,21.8354,23.5691,0.0,429.2465,64.8276,1.9259,496.0,146.5517,23.4483,0.0,170.0,,,,,,,,,DE003
Panem - Hotel Kavia N,2026-01-05,lunes,2026-01-05 08:45:40.057000,2026-01-05 08:44:10.093000,2,205778,1,Restaurant,'-,8,1,Panem Kavia,Terminal 1,Terminal 1,Venta,LATTE 16OZ,,Alimentos,CAFE Y BEBIDAS CALIENTES,"., LATTE 16OZ, 1 LECHE ENTERA",False,1.0,90.0,90.0,5.8909,5.8909,36.4754,0.0,429.2465,64.8276,1.9259,496.0,77.5862,12.4138,0.0,90.0,,,,,,,,,CBC005
Panem - Hotel Kavia N,2026-01-05,lunes,2026-01-05 08:45:40.057000,2026-01-05 08:44:10.907000,2,205778,1,Restaurant,'-,8,1,Panem Kavia,Terminal 1,Terminal 1,Venta,LATTE 16OZ,LECHE ENTERA,Alimentos,MOD BEBIDAS,LECHE ENTERA,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,429.2465,64.8276,1.9259,496.0,0.0,0.0,0.0,0.0,,,,,,,,,MB005
Panem - Hotel Kavia N,2026-01-05,lunes,2026-01-05 08:45:40.057000,2026-01-05 08:44:13,2,205778,1,Restaurant,'-,8,1,Panem Kavia,Terminal 1,Terminal 1,Venta,CONCHA VAINILLA,,Alimentos,PAN DULCE,"., CONCHA VAINILLA",False,1.0,26.0,26.0,1.1576,1.1576,7.32,0.0,429.2465,64.8276,1.9259,496.0,24.0741,0.0,1.9259,26.0,,,,,,,,,PD001
Panem - Hotel Kavia N,2026-01-05,lunes,2026-01-05 08:45:40.057000,2026-01-05 08:44:19.873000,2,205778,1,Restaurant,'-,8,1,Panem Kavia,Terminal 1,Terminal 1,Venta,HUEVOS DIVORCIADOS,,Alimentos,DESAYUNOS,"., HUEVOS DIVORCIADOS,** NOO LACTEOS **",False,1.0,160.0,160.0,0.0,0.0,0.0,0.0,429.2465,64.8276,1.9259,496.0,137.931,22.069,0.0,160.0,,,,,,,,,DE102
Panem - Hotel Kavia N,2026-01-05,lunes,2026-01-05 08:45:40.057000,2026-01-05 08:44:21.390000,2,205778,1,Restaurant,'-,8,1,Panem Kavia,Terminal 1,Terminal 1,Venta,JUGO NARANJA,,Alimentos,JUGOS Y BEBIDAS FRIAS,"., JUGO NARANJA",False,1.0,50.0,50.0,31.0,31.0,26.0,0.0,429.2465,64.8276,1.9259,496.0,43.1034,6.8966,0.0,50.0,,,,,,,,,JBF010
Panem - Hotel Kavia N,2026-01-05,lunes,2026-01-05 09:00:40.100000,2026-01-05 08:59:13.997000,2,205779,2,Restaurant,'-,13,1,Panem Kavia,Terminal 1,Terminal 1,Venta,AVOCADO TOAST,,Alimentos,DESAYUNOS,"., AVOCADO TOAST, 2 2 HUEVOS AVO INCLUIDO,** BIEN CPOCIDOS **",False,2.0,185.0,185.0,53.6939,53.6939,63.8266,0.0,412.931,66.069,0.0,479.0,318.9655,51.0345,0.0,370.0,,,,,,,,,DE001
Panem - Hotel Kavia N,2026-01-05,lunes,2026-01-05 09:00:40.100000,2026-01-05 08:59:15.620000,2,205779,2,Restaurant,'-,13,1,Panem Kavia,Terminal 1,Terminal 1,Venta,AVOCADO TOAST,2 HUEVOS AVO INCLUIDO,Alimentos,DESAYUNOS,2 HUEVOS AVO INCLUIDO,True,2.0,0.0,0.0,0.0,0.0,0.0,0.0,412.931,66.069,0.0,479.0,0.0,0.0,0.0,0.0,,,,,,,,,2HATN
Panem - Hotel Kavia N,2026-01-05,lunes,2026-01-05 09:00:40.100000,2026-01-05 09:00:02.100000,2,205779,2,Restaurant,'-,13,1,Panem Kavia,Terminal 1,Terminal 1,Venta,CHAI LATTE 16OZ,,Alimentos,CAFE Y BEBIDAS CALIENTES,"., CHAI LATTE 16OZ, 1 LECHE DE SOYA",False,1.0,109.0,109.0,55.35,55.35,60.118,0.0,412.931,66.069,0.0,479.0,93.9655,15.0345,0.0,109.0,,,,,,,,,CBC015
Panem - Hotel Kavia N,2026-01-05,lunes,2026-01-05 09:00:40.100000,2026-01-05 09:00:02.710000,2,205779,2,Restaurant,'-,13,1,Panem Kavia,Terminal 1,Terminal 1,Venta,CHAI LATTE 16OZ,LECHE DE SOYA,Alimentos,MOD BEBIDAS,LECHE DE SOYA,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,412.931,66.069,0.0,479.0,0.0,0.0,0.0,0.0,,,,,,,,,MB004
Panem - Hotel Kavia N,2026-01-05,lunes,2026-01-05 09:34:09.780000,2026-01-05 09:32:56.333000,2,205780,3,Restaurant,'-,14,1,Panem Kavia,Terminal 1,Terminal 1,Venta,CHILAQUILES PANEM,,Alimentos,DESAYUNOS,"., CHILAQUILES PANEM, 1 Salsa Morita, 1 HUEVO CHILAQUIL INCLUIDO",False,1.0,196.0,196.0,15.9604,15.9604,35.738,0.0,423.2759,67.7241,0.0,491.0,168.9655,27.0345,0.0,196.0,,,,,,,,,DE005
Panem - Hotel Kavia N,2026-01-05,lunes,2026-01-05 09:34:09.780000,2026-01-05 09:32:57.490000,2,205780,3,Restaurant,'-,14,1,Panem Kavia,Terminal 1,Terminal 1,Venta,CHILAQUILES PANEM,Salsa Morita,Alimentos,CAFE Y BEBIDAS CALIENTES,Salsa Morita,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,423.2759,67.7241,0.0,491.0,0.0,0.0,0.0,0.0,,,,,,,,,MOD45
Panem - Hotel Kavia N,2026-01-05,lunes,2026-01-05 09:34:09.780000,2026-01-05 09:32:58.427000,2,205780,3,Restaurant,'-,14,1,Panem Kavia,Terminal 1,Terminal 1,Venta,CHILAQUILES PANEM,HUEVO CHILAQUIL INCLUIDO,Alimentos,NATIVA TEMPORALCOMIDA,HUEVO CHILAQUIL INCLUIDO,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,423.2759,67.7241,0.0,491.0,0.0,0.0,0.0,0.0,,,,,,,,,HCNT
Panem - Hotel Kavia N,2026-01-05,lunes,2026-01-05 09:34:09.780000,2026-01-05 09:33:01.753000,2,205780,3,Restaurant,'-,14,1,Panem Kavia,Terminal 1,Terminal 1,Venta,CAFE REFILL,,Alimentos,CAFE Y BEBIDAS CALIENTES,"., CAFE REFILL, 1 REGULAR",False,1.0,55.0,55.0,0.0,0.0,2.368,0.0,423.2759,67.7241,0.0,491.0,47.4138,7.5862,0.0,55.0,,,,,,,,,CBC001
Panem - Hotel Kavia N,2026-01-05,lunes,2026-01-05 09:34:09.780000,2026-01-05 09:33:02.177000,2,205780,3,Restaurant,'-,14,1,Panem Kavia,Terminal 1,Terminal 1,Venta,CAFE REFILL,REGULAR,Alimentos,MOD BEBIDAS,REGULAR,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,423.2759,67.7241,0.0,491.0,0.0,0.0,0.0,0.0,,,,,,,,,MB002
Panem - Hotel Kavia N,2026-01-05,lunes,2026-01-05 09:34:09.780000,2026-01-05 09:33:05.753000,2,205780,3,Restaurant,'-,14,1,Panem Kavia,Terminal 1,Terminal 1,Venta,CAFE OLLA REFILL,,Alimentos,CAFE Y BEBIDAS CALIENTES,"., CAFE OLLA REFILL",False,1.0,55.0,55.0,0.0,0.0,3.4299,0.0,423.2759,67.7241,0.0,491.0,47.4138,7.5862,0.0,55.0,,,,,,,,,CBC020
Panem - Hotel Kavia N,2026-01-05,lunes,2026-01-05 09:34:09.780000,2026-01-05 09:33:16.253000,2,205780,3,Restaurant,'-,14,1,Panem Kavia,Terminal 1,Terminal 1,Venta,AVOCADO TOAST,,Alimentos,DESAYUNOS,"., AVOCADO TOAST, 1 2 HUEVOS AVO INCLUIDO",False,1.0,185.0,185.0,26.8469,26.8469,31.9133,0.0,423.2759,67.7241,0.0,491.0,159.4828,25.5172,0.0,185.0,,,,,,,,,DE001
Panem - Hotel Kavia N,2026-01-05,lunes,2026-01-05 09:34:09.780000,2026-01-05 09:33:20.237000,2,205780,3,Restaurant,'-,14,1,Panem Kavia,Terminal 1,Terminal 1,Venta,AVOCADO TOAST,2 HUEVOS AVO INCLUIDO,Alimentos,DESAYUNOS,2 HUEVOS AVO INCLUIDO,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,423.2759,67.7241,0.0,491.0,0.0,0.0,0.0,0.0,,,,,,,,,2HATN
Panem - Hotel Kavia N,2026-01-05,lunes,2026-01-05 09:46:42.007000,2026-01-05 09:46:13.463000,2,205781,4,Restaurant,'-,1,1,Panem Kavia,Terminal 1,Terminal 1,Venta,CAFE OLLA REFILL,,Alimentos,CAFE Y BEBIDAS CALIENTES,"., CAFE OLLA REFILL",False,1.0,55.0,55.0,0.0,0.0,3.4299,0.0,202.5862,32.4138,0.0,235.0,47.4138,7.5862,0.0,55.0,,,,,,,,,CBC020
Panem - Hotel Kavia N,2026-01-05,lunes,2026-01-05 09:46:42.007000,2026-01-05 09:46:20.570000,2,205781,4,Restaurant,'-,1,1,Panem Kavia,Terminal 1,Terminal 1,Venta,OMELETTE DE JAMÓN,,Alimentos,DESAYUNOS,"., OMELETTE DE JAMÓN",False,1.0,180.0,180.0,27.9201,27.9201,34.915,0.0,202.5862,32.4138,0.0,235.0,155.1724,24.8276,0.0,180.0,,,,,,,,,DE008
Panem - Hotel Kavia N,2026-01-05,lunes,2026-01-05 10:06:33.937000,2026-01-05 10:04:58.600000,2,205782,5,Restaurant,'-,24,1,Panem Kavia,Terminal 1,Terminal 1,Venta,CAPPUCCINO 16OZ,,Alimentos,CAFE Y BEBIDAS CALIENTES,"., CAPPUCCINO 16OZ, 1 LECHE ENTERA",False,1.0,90.0,90.0,5.8909,5.8909,37.4128,0.0,237.5479,26.8966,5.5556,270.0,77.5862,12.4138,0.0,90.0,,,,,,,,,CBC003
Panem - Hotel Kavia N,2026-01-05,lunes,2026-01-05 10:06:33.937000,2026-01-05 10:04:59.647000,2,205782,5,Restaurant,'-,24,1,Panem Kavia,Terminal 1,Terminal 1,Venta,CAPPUCCINO 16OZ,LECHE ENTERA,Alimentos,MOD BEBIDAS,LECHE ENTERA,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,237.5479,26.8966,5.5556,270.0,0.0,0.0,0.0,0.0,,,,,,,,,MB005
Panem - Hotel Kavia N,2026-01-05,lunes,2026-01-05 10:06:33.937000,2026-01-05 10:05:19.660000,2,205782,5,Restaurant,'-,24,1,Panem Kavia,Terminal 1,Terminal 1,Venta,GARRA DE OSO,,Alimentos,PAN DULCE,"., GARRA DE OSO",False,1.0,75.0,75.0,16.4613,16.4613,53.5003,0.0,237.5479,26.8966,5.5556,270.0,69.4444,0.0,5.5556,75.0,,,,,,,,,PD007
Panem - Hotel Kavia N,2026-01-05,lunes,2026-01-05 10:06:33.937000,2026-01-05 10:05:49.283000,2,205782,5,Restaurant,'-,24,1,Panem Kavia,Terminal 1,Terminal 1,Venta,ESPRESSO DOBLE,,Alimentos,CAFE Y BEBIDAS CALIENTES,"., ESPRESSO DOBLE,** AMRICANO **",False,1.0,50.0,50.0,0.0,0.0,0.9374,0.0,237.5479,26.8966,5.5556,270.0,43.1034,6.8966,0.0,50.0,,,,,,,,,CBC009
Panem - Hotel Kavia N,2026-01-05,lunes,2026-01-05 10:06:33.937000,2026-01-05 10:05:57.250000,2,205782,5,Restaurant,'-,24,1,Panem Kavia,Terminal 1,Terminal 1,Venta,CAFE OLLA REFILL,,Alimentos,CAFE Y BEBIDAS CALIENTES,"., CAFE OLLA REFILL",False,1.0,55.0,55.0,0.0,0.0,3.4299,0.0,237.5479,26.8966,5.5556,270.0,47.4138,7.5862,0.0,55.0,,,,,,,,,CBC020
Panem - Hotel Kavia N,2026-01-05,lunes,2026-01-05 10:16:40.407000,2026-01-05 10:16:25.267000,2,205783,6,Restaurant,'-,1,1,Panem Kavia,Terminal 1,Terminal 1,Venta,ROL DE CANELA,,Alimentos,PAN DULCE,"., ROL DE CANELA",False,1.0,77.0,77.0,15.3104,15.3104,57.631,0.0,170.4342,15.8621,5.7037,192.0,71.2963,0.0,5.7037,77.0,,,,,,,,,PD006
Panem - Hotel Kavia N,2026-01-05,lunes,2026-01-05 10:16:40.407000,2026-01-05 10:16:27.047000,2,205783,6,Restaurant,'-,1,1,Panem Kavia,Terminal 1,Terminal 1,Venta,CHEESECAKE DE FRESA,,Alimentos,PRODUCTOS DE TEMPORADA,"., CHEESECAKE DE FRESA",False,1.0,115.0,115.0,0.7862,0.7862,1.18,0.0,170.4342,15.8621,5.7037,192.0,99.1379,15.8621,0.0,115.0,,,,,,,,,TEMP004
Panem - Hotel Kavia N,2026-01-05,lunes,2026-01-05 10:21:03.420000,2026-01-05 10:19:25.893000,2,205784,7,Restaurant,'-,20,1,Panem Kavia,Terminal 1,Terminal 1,Venta,SANDWICH ENSALADA POLLO,,Alimentos,COMIDAS,"., SANDWICH ENSALADA POLLO",False,1.0,195.0,195.0,36.8584,36.8584,35.7333,0.0,452.5862,72.4138,0.0,525.0,168.1034,26.8966,0.0,195.0,,,,,,,,,CO006
Panem - Hotel Kavia N,2026-01-05,lunes,2026-01-05 10:21:03.420000,2026-01-05 10:19:30.113000,2,205784,7,Restaurant,'-,20,1,Panem Kavia,Terminal 1,Terminal 1,Venta,CAFE REFILL,,Alimentos,CAFE Y BEBIDAS CALIENTES,"., CAFE REFILL, 1 REGULAR",False,1.0,55.0,55.0,0.0,0.0,2.368,0.0,452.5862,72.4138,0.0,525.0,47.4138,7.5862,0.0,55.0,,,,,,,,,CBC001
Panem - Hotel Kavia N,2026-01-05,lunes,2026-01-05 10:21:03.420000,2026-01-05 10:19:30.533000,2,205784,7,Restaurant,'-,20,1,Panem Kavia,Terminal 1,Terminal 1,Venta,CAFE REFILL,REGULAR,Alimentos,MOD BEBIDAS,REGULAR,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,452.5862,72.4138,0.0,525.0,0.0,0.0,0.0,0.0,,,,,,,,,MB002
